,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,loudness,mode,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
878,0.58,0.681,7,0.0435,0.0468,0.0,0.104,0.633,176.038,-4.469,1,256800,4,Justin Bieber,2009-01-01,Favorite Girl,favorite-girl
879,0.543,0.719,2,0.0268,0.432,0.0,0.437,0.16,82.004,-4.794,1,245760,4,Justin Bieber,2009-01-01,Down To Earth,down-to-earth
880,0.78,0.733,0,0.111,0.164,0.0,0.341,0.895,104.085,-2.851,0,197800,4,Justin Bieber,2009-01-01,Bigger,bigger
881,0.555,0.75,4,0.204,0.159,0.0,0.274,0.726,86.84,-4.424,1,229107,4,Justin Bieber,2009-01-01,One Less Lonely Girl,one-less-lonely-girl
882,0.646,0.521,11,0.0401,0.0137,0.0,0.275,0.333,68.495,-7.29,1,222333,4,Justin Bieber,2009-01-01,First Dance,first-dance
883,0.712,0.868,5,0.0656,0.00939,0.0,0.283,0.652,125.028,-3.319,0,191573,4,Justin Bieber,2009-01-01,Love Me,love-me
884,0.576,0.771,4,0.191,0.125,0.0,0.45,0.698,86.828,-4.168,1,227960,4,Justin Bieber,2009-01-01,One Less Lonely Girl - French Vocal,one-less-lonely-girl-french-vocal
885,0.656,0.658,0,0.0268,0.213,0.0,0.0486,0.486,116.966,-6.477,1,248680,4,Justin Bieber,2009-01-01,Common Denominator - iTunes Bonus,common-denominator-itunes-bonus
886,0.687,0.645,0,0.04,0.0509,2.96e-06,0.106,0.424,135.083,-4.761,1,189728,4,Justin Bieber,2021-12-03,Wandered To LA (with Justin Bieber),wandered-to-la-justin
887,0.692,0.649,0,0.0386,0.0522,8.17e-06,0.107,0.426,135.069,-4.766,1,189728,4,Justin Bieber,2021-12-03,Wandered To LA (with Justin Bieber),wandered-to-la-justin
888,0.74,0.759,2,0.0356,0.0678,9.19e-06,0.088,0.631,100.015,-4.972,1,230577,4,Justin Bieber,2021-11-18,lonely christmas (feat. Justin Bieber & Poo Bear),lonely-justin-poo
889,0.689,0.695,11,0.0429,0.019,0.0,0.123,0.359,75.05,-5.22,1,168253,4,Justin Bieber,2021-08-20,Don’t Go (with Justin Bieber & Don Toliver),go-justin-don
890,0.835,0.691,0,0.113,0.0159,1.44e-05,0.108,0.581,103.999,-5.828,1,263289,4,Justin Bieber,2021-08-13,Essence (feat. Justin Bieber & Tems),essence-justin
891,0.591,0.764,1,0.0483,0.0383,0.0,0.103,0.478,169.928,-5.484,1,141806,4,Justin Bieber,2021-07-09,STAY (with Justin Bieber),stay-justin
892,0.587,0.795,1,0.0522,0.037,0.0,0.103,0.476,169.951,-5.557,1,141806,4,Justin Bieber,2021-07-09,STAY (with Justin Bieber),stay-justin
893,0.597,0.762,0,0.371,0.124,0.0,0.0881,0.553,123.967,-5.664,1,194896,5,Justin Bieber,2021-06-25,Peaches (Masterkraft Remix) feat. Alpha P & Omah Lay,peaches-alpha-p-lay
894,0.598,0.745,0,0.423,0.112,0.0,0.0873,0.562,128.773,-5.699,1,194896,5,Justin Bieber,2021-06-25,Peaches (Masterkraft Remix) feat. Alpha P & Omah Lay,peaches-alpha-p-lay
895,0.64,0.69,0,0.235,0.399,0.0,0.463,0.59,89.906,-6.489,1,229473,4,Justin Bieber,2021-06-07,"Peaches (Remix) feat. Ludacris, Usher & Snoop Dogg",peaches-usher-snoop
896,0.589,0.683,0,0.255,0.382,0.0,0.468,0.572,89.694,-6.643,1,229473,4,Justin Bieber,2021-06-07,"Peaches (Remix) feat. Ludacris, Usher & Snoop Dogg",peaches-usher-snoop
897,0.815,0.634,4,0.107,0.253,0.00279,0.0827,0.894,96.058,-6.641,0,165347,4,Justin Bieber,2021-03-25,Freedom (with BEAM),freedom
898,0.572,0.693,0,0.211,0.396,0.0,0.84,0.678,152.491,-5.639,0,234400,4,Justin Bieber,2021-03-25,All She Wrote (feat. Brandon Love & Chandler Moore),all-she-wrote-brandon-love-chandler
899,0.546,0.654,2,0.364,0.123,0.0,0.117,0.563,72.527,-6.189,1,181640,4,Justin Bieber,2021-03-25,We’re In This Together,in-this-together
900,0.646,0.634,1,0.0538,0.181,5.65e-05,0.639,0.308,139.93,-5.689,0,212533,4,Justin Bieber,2021-03-25,"Where You Go I Follow (feat. Pink Sweat$, Chandler Moore & Judah Smith)",where-you-go-i-follow-pink-chandler-moore-judah
901,0.389,0.261,2,0.0343,0.82,5.72e-05,0.134,0.379,113.922,-10.189,1,286453,4,Justin Bieber,2021-03-25,"Where Do I Fit In (feat. Tori Kelly, Chandler Moore & Judah Smith)",where-do-i-fit-in-tori-chandler-moore-judah
902,0.631,0.337,0,0.0293,0.907,0.0,0.173,0.396,80.079,-9.308,1,262573,1,Justin Bieber,2021-03-25,Afraid To Say (feat. Lauren Walters),afraid-to-say-lauren
903,0.815,0.634,4,0.107,0.253,0.00279,0.0827,0.894,96.058,-6.641,0,165347,4,Justin Bieber,2021-03-25,Freedom (with BEAM),freedom
904,0.572,0.693,0,0.211,0.396,0.0,0.84,0.678,152.491,-5.639,0,234400,4,Justin Bieber,2021-03-25,All She Wrote (feat. Brandon Love & Chandler Moore),all-she-wrote-brandon-love-chandler
905,0.706,0.644,11,0.297,0.125,0.0,0.108,0.624,149.452,-6.055,0,181640,4,Justin Bieber,2021-03-25,We’re In This Together,in-this-together
906,0.646,0.634,1,0.0538,0.181,5.65e-05,0.639,0.308,139.93,-5.689,0,212533,4,Justin Bieber,2021-03-25,"Where You Go I Follow (feat. Pink Sweat$, Chandler Moore & Judah Smith)",where-you-go-i-follow-pink-chandler-moore-judah
907,0.389,0.261,2,0.0343,0.82,5.72e-05,0.134,0.379,113.922,-10.189,1,286453,4,Justin Bieber,2021-03-25,"Where Do I Fit In (feat. Tori Kelly, Chandler Moore & Judah Smith)",where-do-i-fit-in-tori-chandler-moore-judah
908,0.631,0.337,0,0.0293,0.907,0.0,0.173,0.396,80.079,-9.308,1,262573,1,Justin Bieber,2021-03-25,Afraid To Say (feat. Lauren Walters),afraid-to-say-lauren
909,0.658,0.634,1,0.0413,0.0106,0.0,0.132,0.29,139.98,-5.797,0,170813,4,Justin Bieber,2021-03-05,Hold On,hold-on
910,0.686,0.538,2,0.0345,0.181,3.13e-06,0.113,0.584,115.884,-8.026,1,190779,4,Justin Bieber,2021-01-01,Anyone,anyone
911,0.652,0.383,2,0.0516,0.0676,0.0,0.0828,0.549,145.765,-7.076,0,178994,4,Justin Bieber,2020-11-20,Monster (Shawn Mendes & Justin Bieber),monster-justin
912,0.637,0.727,6,0.299,0.183,0.0,0.102,0.346,87.104,-7.889,1,211998,4,Justin Bieber,2020-11-19,"Holy (feat. Chance the Rapper, The Lewisham And Greenwich NHS Choir)",holy-chance-the-the-lewisham-and-greenwich
913,0.472,0.643,5,0.031,0.0189,0.0,0.0957,0.832,151.783,-3.656,1,132732,4,Justin Bieber,2020-11-12,Rockin' Around The Christmas Tree,around-the-christmas-tree
914,0.721,0.745,7,0.0366,0.151,1.24e-06,0.372,0.699,90.988,-3.508,0,192745,4,Justin Bieber,2020-11-06,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",mood-justin-j
915,0.883,0.584,7,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975,-2.102,0,161067,4,Rihanna,2016-01-28,Consideration,consideration
916,0.399,0.203,4,0.0298,0.66,0.000163,0.27,0.405,134.202,-11.649,1,72080,4,Rihanna,2016-01-28,James Joint,james-joint
917,0.619,0.806,3,0.0483,0.272,0.0,0.0671,0.877,95.0,-4.8,0,253080,4,Rihanna,2016-01-28,Kiss It Better,kiss-it-better
918,0.725,0.534,11,0.0946,0.0752,0.0,0.0919,0.558,91.974,-6.238,1,219320,4,Rihanna,2016-01-28,Work,work
919,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,-5.221,0,186467,3,Rihanna,2016-01-28,Desperado,desperado
920,0.42,0.466,9,0.0326,0.0546,0.00389,0.298,0.185,115.004,-5.298,1,235587,4,Rihanna,2016-01-28,Woo,woo
921,0.671,0.314,5,0.244,0.11,0.0,0.0825,0.296,110.898,-8.091,0,191600,4,Rihanna,2016-01-28,Needed Me,needed-me
922,0.509,0.38,7,0.158,0.547,1.21e-06,0.36,0.249,127.88,-7.479,1,133080,4,Rihanna,2016-01-28,"Yeah, I Said It",i-said-it
923,0.44,0.803,8,0.0443,0.199,0.00282,0.0591,0.501,151.777,-5.415,1,397093,4,Rihanna,2016-01-28,Same Ol’ Mistakes,same-mistakes
924,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,-9.096,1,202507,4,Rihanna,2016-01-28,Never Ending,never-ending
925,0.509,0.637,4,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,-4.83,0,224000,3,Rihanna,2016-01-28,Love On The Brain,love-on-the-brain
926,0.292,0.567,3,0.0416,0.112,1.01e-06,0.119,0.392,153.199,-4.191,1,120627,3,Rihanna,2016-01-28,Higher,higher
927,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,-11.368,1,223213,4,Rihanna,2016-01-28,Close To You,close-to-you
928,0.418,0.672,0,0.0429,0.00686,2.14e-06,0.277,0.353,82.134,-5.989,0,88493,4,Rihanna,2016-01-28,Goodnight Gotham,goodnight-gotham
929,0.685,0.852,1,0.0846,0.181,0.00135,0.147,0.77,145.918,-3.153,1,144227,4,Rihanna,2016-01-28,Pose,pose
930,0.58,0.532,1,0.0424,0.294,0.0,0.0948,0.39,112.049,-5.668,0,206400,4,Rihanna,2016-01-28,Sex With Me,sex-with-me
931,0.886,0.588,7,0.0524,0.036,4.58e-06,0.0904,0.784,145.012,-2.254,0,161067,4,Rihanna,2016-01-28,Consideration,consideration
932,0.366,0.203,4,0.0299,0.689,0.000184,0.267,0.396,135.413,-11.583,1,72080,4,Rihanna,2016-01-28,James Joint,james-joint
933,0.616,0.804,3,0.0483,0.273,0.0,0.0668,0.888,95.023,-4.81,0,253080,4,Rihanna,2016-01-28,Kiss It Better,kiss-it-better
934,0.726,0.535,11,0.0964,0.0751,0.0,0.0919,0.563,91.995,-6.216,1,219320,4,Rihanna,2016-01-28,Work,work
935,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,-5.221,0,186467,3,Rihanna,2016-01-28,Desperado,desperado
936,0.421,0.463,9,0.0326,0.0528,0.00375,0.298,0.189,114.974,-5.301,1,235587,4,Rihanna,2016-01-28,Woo,woo
937,0.685,0.313,5,0.261,0.1,0.0,0.082,0.295,110.938,-8.148,0,191600,4,Rihanna,2016-01-28,Needed Me,needed-me
938,0.576,0.397,7,0.0882,0.524,2.39e-06,0.476,0.293,128.489,-7.523,1,133053,4,Rihanna,2016-01-28,"Yeah, I Said It",i-said-it
939,0.447,0.799,8,0.0459,0.209,0.0049,0.061,0.52,151.955,-5.433,1,397120,4,Rihanna,2016-01-28,Same Ol’ Mistakes,same-mistakes
940,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,-9.096,1,202507,4,Rihanna,2016-01-28,Never Ending,never-ending
941,0.509,0.629,4,0.0463,0.072,9.58e-06,0.0814,0.393,171.974,-4.832,0,224000,3,Rihanna,2016-01-28,Love On The Brain,love-on-the-brain
942,0.291,0.561,10,0.0421,0.116,0.0,0.119,0.391,153.226,-4.2,1,120627,3,Rihanna,2016-01-28,Higher,higher
943,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,-11.368,1,223213,4,Rihanna,2016-01-28,Close To You,close-to-you
944,0.418,0.672,0,0.0429,0.00686,2.14e-06,0.277,0.353,82.134,-5.989,0,88493,4,Rihanna,2016-01-28,Goodnight Gotham,goodnight-gotham
945,0.684,0.853,1,0.0833,0.163,0.00457,0.13,0.803,145.912,-3.208,1,144227,4,Rihanna,2016-01-28,Pose,pose
946,0.61,0.527,1,0.0384,0.284,0.0,0.095,0.366,112.001,-5.693,0,206400,4,Rihanna,2016-01-28,Sex With Me,sex-with-me
947,0.883,0.584,7,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975,-2.102,0,161067,4,Rihanna,2016-01-28,Consideration,consideration
948,0.399,0.203,4,0.0298,0.66,0.000163,0.27,0.405,134.202,-11.649,1,72080,4,Rihanna,2016-01-28,James Joint,james-joint
949,0.619,0.806,3,0.0483,0.272,0.0,0.0671,0.877,95.0,-4.8,0,253080,4,Rihanna,2016-01-28,Kiss It Better,kiss-it-better
950,0.725,0.534,11,0.0946,0.0752,0.0,0.0919,0.558,91.974,-6.238,1,219320,4,Rihanna,2016-01-28,Work,work
951,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,-5.221,0,186467,3,Rihanna,2016-01-28,Desperado,desperado
952,0.42,0.466,9,0.0326,0.0546,0.00389,0.298,0.185,115.004,-5.298,1,235587,4,Rihanna,2016-01-28,Woo,woo
953,0.671,0.314,5,0.244,0.11,0.0,0.0825,0.296,110.898,-8.091,0,191600,4,Rihanna,2016-01-28,Needed Me,needed-me
954,0.509,0.38,7,0.158,0.547,1.21e-06,0.36,0.249,127.88,-7.479,1,133080,4,Rihanna,2016-01-28,"Yeah, I Said It",i-said-it
955,0.44,0.803,8,0.0443,0.199,0.00282,0.0591,0.501,151.777,-5.415,1,397093,4,Rihanna,2016-01-28,Same Ol’ Mistakes,same-mistakes
956,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,-9.096,1,202507,4,Rihanna,2016-01-28,Never Ending,never-ending
957,0.509,0.637,4,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,-4.83,0,224000,3,Rihanna,2016-01-28,Love On The Brain,love-on-the-brain
958,0.292,0.567,3,0.0416,0.112,1.01e-06,0.119,0.392,153.199,-4.191,1,120627,3,Rihanna,2016-01-28,Higher,higher
959,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,-11.368,1,223227,4,Rihanna,2016-01-28,Close To You,close-to-you
960,0.886,0.588,7,0.0524,0.036,4.58e-06,0.0904,0.784,145.012,-2.254,0,161067,4,Rihanna,2016-01-28,Consideration,consideration
961,0.366,0.203,4,0.0299,0.689,0.000184,0.267,0.396,135.413,-11.583,1,72080,4,Rihanna,2016-01-28,James Joint,james-joint
962,0.616,0.804,3,0.0483,0.273,0.0,0.0668,0.888,95.023,-4.81,0,253080,4,Rihanna,2016-01-28,Kiss It Better,kiss-it-better
963,0.726,0.535,11,0.0964,0.0751,0.0,0.0919,0.563,91.995,-6.216,1,219320,4,Rihanna,2016-01-28,Work,work
964,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,-5.221,0,186467,3,Rihanna,2016-01-28,Desperado,desperado
965,0.421,0.463,9,0.0326,0.0528,0.00375,0.298,0.189,114.974,-5.301,1,235587,4,Rihanna,2016-01-28,Woo,woo
966,0.685,0.313,5,0.261,0.1,0.0,0.082,0.295,110.938,-8.148,0,191600,4,Rihanna,2016-01-28,Needed Me,needed-me
967,0.576,0.397,7,0.0882,0.524,2.39e-06,0.476,0.293,128.489,-7.523,1,133053,4,Rihanna,2016-01-28,"Yeah, I Said It",i-said-it
968,0.447,0.799,8,0.0459,0.209,0.0049,0.061,0.52,151.955,-5.433,1,397120,4,Rihanna,2016-01-28,Same Ol’ Mistakes,same-mistakes
969,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,-9.096,1,202507,4,Rihanna,2016-01-28,Never Ending,never-ending
970,0.509,0.629,4,0.0463,0.072,9.58e-06,0.0814,0.393,171.974,-4.832,0,224000,3,Rihanna,2016-01-28,Love On The Brain,love-on-the-brain
971,0.291,0.561,10,0.0421,0.116,0.0,0.119,0.391,153.226,-4.2,1,120627,3,Rihanna,2016-01-28,Higher,higher
972,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,-11.368,1,223227,4,Rihanna,2016-01-28,Close To You,close-to-you
973,0.691,0.866,9,0.0729,0.000202,0.0,0.294,0.96,154.117,-5.831,0,222413,4,Rihanna,2013-01-01,Phresh Out The Runway,out-the-runway
974,0.564,0.71,11,0.0461,0.00125,0.0,0.109,0.393,91.972,-4.92,0,225147,4,Rihanna,2013-01-01,Diamonds,diamonds
975,0.717,0.697,8,0.137,0.014,0.00125,0.131,0.379,129.042,-5.771,0,205067,4,Rihanna,2013-01-01,Numb,numb
976,0.785,0.478,2,0.0419,0.0254,0.0,0.0901,0.39,134.002,-8.735,1,161200,4,Rihanna,2013-01-01,Pour It Up,pour-it-up
977,0.71,0.598,5,0.0319,0.508,0.0,0.0971,0.501,119.981,-7.598,0,256320,4,Rihanna,2013-01-01,Loveeeeeee Song,song
978,0.629,0.819,0,0.25,0.229,0.00706,0.169,0.468,162.048,-6.181,1,264453,4,Rihanna,2013-01-01,Jump,jump
979,0.668,0.64,3,0.0888,0.049,0.0,0.0675,0.259,130.004,-5.208,0,181627,4,Rihanna,2013-01-01,Right Now,right-now
980,0.402,0.696,8,0.0448,0.0476,0.0,0.628,0.227,180.158,-4.799,0,243093,3,Rihanna,2013-01-01,What Now,what-now
981,0.621,0.31,9,0.0283,0.945,6.12e-05,0.117,0.125,111.893,-10.164,0,240707,4,Rihanna,2013-01-01,Stay,stay
982,0.741,0.6,1,0.0412,0.0362,0.0,0.0562,0.515,109.233,-5.792,0,216293,4,Rihanna,2013-01-01,Nobody's Business,business
983,0.542,0.66,6,0.0357,0.0747,0.0,0.184,0.154,127.891,-6.467,0,418867,4,Rihanna,2013-01-01,Love Without Tragedy / Mother Mary,love-without-tragedy-mother-mary
984,0.419,0.465,1,0.0312,0.744,0.0,0.102,0.251,79.75,-6.756,1,211893,4,Rihanna,2013-01-01,Get It Over With,get-it-over-with
985,0.583,0.482,10,0.0987,0.362,4.14e-05,0.0938,0.645,90.483,-9.164,0,249133,4,Rihanna,2013-01-01,No Love Allowed,no-love-allowed
986,0.479,0.779,11,0.0449,0.0639,0.0,0.204,0.307,75.961,-3.698,1,215413,4,Rihanna,2013-01-01,Lost In Paradise,lost-in-paradise
987,0.391,0.574,8,0.0397,0.214,0.0,0.36,0.308,147.435,-5.912,1,192853,4,Rihanna,2013-01-01,Half Of Me,half-of-me
988,0.722,0.629,11,0.0393,0.000283,0.0735,0.0468,0.372,99.996,-6.261,0,303533,4,Rihanna,2013-01-01,Diamonds,diamonds
989,0.706,0.614,11,0.079,0.0234,1.24e-06,0.121,0.538,104.984,-7.89,0,269453,4,Rihanna,2013-01-01,Diamonds,diamonds
990,0.689,0.868,9,0.0815,0.000195,0.0,0.294,0.96,154.123,-5.875,0,222413,4,Rihanna,2013-01-01,Phresh Out The Runway,out-the-runway
991,0.564,0.71,11,0.0461,0.00125,0.0,0.109,0.393,91.972,-4.92,0,225147,4,Rihanna,2013-01-01,Diamonds,diamonds
992,0.717,0.697,8,0.137,0.014,0.00125,0.131,0.379,129.042,-5.771,0,205067,4,Rihanna,2013-01-01,Numb,numb
993,0.785,0.478,2,0.0419,0.0254,0.0,0.0901,0.39,134.002,-8.735,1,161200,4,Rihanna,2013-01-01,Pour It Up,pour-it-up
994,0.703,0.651,7,0.0327,0.537,0.0,0.0955,0.498,119.976,-6.405,0,256320,4,Rihanna,2013-01-01,Loveeeeeee Song,song
995,0.656,0.824,0,0.229,0.221,0.00757,0.171,0.423,81.071,-6.169,1,264453,4,Rihanna,2013-01-01,Jump,jump
996,0.668,0.64,3,0.0888,0.049,0.0,0.0671,0.259,130.004,-5.208,0,181627,4,Rihanna,2013-01-01,Right Now,right-now
997,0.402,0.696,8,0.0448,0.0476,0.0,0.628,0.227,180.158,-4.799,0,243093,3,Rihanna,2013-01-01,What Now,what-now
998,0.621,0.31,9,0.0283,0.945,6.12e-05,0.117,0.125,111.893,-10.164,0,240707,4,Rihanna,2013-01-01,Stay,stay
999,0.741,0.6,1,0.0412,0.0362,0.0,0.0562,0.515,109.233,-5.792,0,216293,4,Rihanna,2013-01-01,Nobody's Business,business
1000,0.542,0.66,6,0.0357,0.0747,0.0,0.184,0.154,127.892,-6.467,0,418880,4,Rihanna,2013-01-01,Love Without Tragedy / Mother Mary,love-without-tragedy-mother-mary
1001,0.303,0.479,1,0.0338,0.74,0.0,0.103,0.244,76.668,-6.75,1,211880,4,Rihanna,2013-01-01,Get It Over With,get-it-over-with
1002,0.571,0.481,10,0.0937,0.389,6.02e-05,0.097,0.682,90.997,-9.097,0,249133,4,Rihanna,2013-01-01,No Love Allowed,no-love-allowed
1003,0.479,0.779,11,0.0448,0.064,0.0,0.205,0.306,75.961,-3.698,1,215413,4,Rihanna,2013-01-01,Lost In Paradise,lost-in-paradise
1004,0.421,0.575,8,0.0403,0.207,0.0,0.365,0.287,147.449,-5.957,1,192853,4,Rihanna,2013-01-01,Half Of Me,half-of-me
1005,0.722,0.629,11,0.0393,0.000283,0.0735,0.0468,0.372,99.996,-6.261,0,303533,4,Rihanna,2013-01-01,Diamonds,diamonds
1006,0.706,0.614,11,0.079,0.0234,1.24e-06,0.121,0.538,104.984,-7.89,0,269453,4,Rihanna,2013-01-01,Diamonds,diamonds
1007,0.691,0.866,9,0.0729,0.000202,0.0,0.294,0.96,154.117,-5.831,0,222413,4,Rihanna,2012-12-11,Phresh Out The Runway,out-the-runway
1008,0.564,0.71,11,0.0461,0.00125,0.0,0.109,0.393,91.972,-4.92,0,225147,4,Rihanna,2012-12-11,Diamonds,diamonds
1009,0.717,0.697,8,0.137,0.014,0.00125,0.131,0.379,129.042,-5.771,0,205067,4,Rihanna,2012-12-11,Numb,numb
1010,0.785,0.478,2,0.0419,0.0254,0.0,0.0901,0.39,134.002,-8.735,1,161200,4,Rihanna,2012-12-11,Pour It Up,pour-it-up
1011,0.71,0.598,5,0.0319,0.508,0.0,0.0971,0.501,119.981,-7.598,0,256320,4,Rihanna,2012-12-11,Loveeeeeee Song,song
1012,0.629,0.819,0,0.25,0.229,0.00706,0.169,0.468,162.048,-6.181,1,264453,4,Rihanna,2012-12-11,Jump,jump
1013,0.668,0.64,3,0.0888,0.049,0.0,0.0675,0.259,130.004,-5.208,0,181627,4,Rihanna,2012-12-11,Right Now,right-now
1014,0.402,0.696,8,0.0448,0.0476,0.0,0.628,0.227,180.158,-4.799,0,243093,3,Rihanna,2012-12-11,What Now,what-now
1015,0.621,0.31,9,0.0283,0.945,6.12e-05,0.117,0.125,111.893,-10.164,0,240707,4,Rihanna,2012-12-11,Stay,stay
1016,0.741,0.6,1,0.0412,0.0362,0.0,0.0562,0.515,109.233,-5.792,0,216293,4,Rihanna,2012-12-11,Nobody's Business,business
1017,0.542,0.66,6,0.0357,0.0747,0.0,0.184,0.154,127.891,-6.467,0,418867,4,Rihanna,2012-12-11,Love Without Tragedy / Mother Mary,love-without-tragedy-mother-mary
1018,0.419,0.465,1,0.0312,0.744,0.0,0.102,0.251,79.75,-6.756,1,211893,4,Rihanna,2012-12-11,Get It Over With,get-it-over-with
1019,0.583,0.482,10,0.0987,0.362,4.14e-05,0.0938,0.645,90.483,-9.164,0,249133,4,Rihanna,2012-12-11,No Love Allowed,no-love-allowed
1020,0.479,0.779,11,0.0449,0.0639,0.0,0.204,0.307,75.961,-3.698,1,215413,4,Rihanna,2012-12-11,Lost In Paradise,lost-in-paradise
1021,0.391,0.574,8,0.0397,0.214,0.0,0.36,0.308,147.435,-5.912,1,192853,4,Rihanna,2012-12-11,Half Of Me,half-of-me
1022,0.722,0.629,11,0.0393,0.000283,0.0735,0.0468,0.372,99.996,-6.261,0,303533,4,Rihanna,2012-12-11,Diamonds - Dave Aude 100 Extended,diamonds-dave-aude-100-extended
1023,0.706,0.614,11,0.079,0.0234,1.24e-06,0.121,0.538,104.984,-7.89,0,269453,4,Rihanna,2012-12-11,Diamonds - Gregor Salto Downtempo Remix,diamonds-salto-remix
1024,0.691,0.866,9,0.0729,0.000202,0.0,0.294,0.96,154.117,-5.831,0,222413,4,Rihanna,2012-12-11,Phresh Out The Runway,out-the-runway
1025,0.564,0.71,11,0.0461,0.00125,0.0,0.109,0.393,91.972,-4.92,0,225147,4,Rihanna,2012-12-11,Diamonds,diamonds
1026,0.717,0.697,8,0.137,0.014,0.00125,0.131,0.379,129.042,-5.771,0,205067,4,Rihanna,2012-12-11,Numb,numb
1027,0.785,0.478,2,0.0419,0.0254,0.0,0.0901,0.39,134.002,-8.735,1,161200,4,Rihanna,2012-12-11,Pour It Up,pour-it-up
1028,0.71,0.598,5,0.0319,0.508,0.0,0.0971,0.501,119.981,-7.598,0,256320,4,Rihanna,2012-12-11,Loveeeeeee Song,song
1029,0.629,0.819,0,0.25,0.229,0.00706,0.169,0.468,162.048,-6.181,1,264453,4,Rihanna,2012-12-11,Jump,jump
1030,0.668,0.64,3,0.0888,0.049,0.0,0.0675,0.259,130.004,-5.208,0,181627,4,Rihanna,2012-12-11,Right Now,right-now
1031,0.402,0.696,8,0.0448,0.0476,0.0,0.628,0.227,180.158,-4.799,0,243093,3,Rihanna,2012-12-11,What Now,what-now
1032,0.621,0.31,9,0.0283,0.945,6.12e-05,0.117,0.125,111.893,-10.164,0,240707,4,Rihanna,2012-12-11,Stay,stay
1033,0.741,0.6,1,0.0412,0.0362,0.0,0.0562,0.515,109.233,-5.792,0,216293,4,Rihanna,2012-12-11,Nobody's Business,business
1034,0.542,0.66,6,0.0357,0.0747,0.0,0.184,0.154,127.891,-6.467,0,418867,4,Rihanna,2012-12-11,Love Without Tragedy / Mother Mary,love-without-tragedy-mother-mary
1035,0.419,0.465,1,0.0312,0.744,0.0,0.102,0.251,79.75,-6.756,1,211893,4,Rihanna,2012-12-11,Get It Over With,get-it-over-with
1036,0.583,0.482,10,0.0987,0.362,4.14e-05,0.0938,0.645,90.483,-9.164,0,249133,4,Rihanna,2012-12-11,No Love Allowed,no-love-allowed
1037,0.479,0.779,11,0.0449,0.0639,0.0,0.204,0.307,75.961,-3.698,1,215413,4,Rihanna,2012-12-11,Lost In Paradise,lost-in-paradise
1038,0.391,0.574,8,0.0397,0.214,0.0,0.36,0.308,147.435,-5.912,1,192853,4,Rihanna,2012-12-11,Half Of Me,half-of-me
1039,0.722,0.629,11,0.0393,0.000283,0.0735,0.0468,0.372,99.996,-6.261,0,303533,4,Rihanna,2012-12-11,Diamonds - Dave Aude 100 Extended,diamonds-dave-aude-100-extended
1040,0.706,0.614,11,0.079,0.0234,1.24e-06,0.121,0.538,104.984,-7.89,0,269453,4,Rihanna,2012-12-11,Diamonds - Gregor Salto Downtempo Remix,diamonds-salto-remix
1041,0.691,0.866,9,0.0729,0.000202,0.0,0.294,0.96,154.117,-5.831,0,222413,4,Rihanna,2012-12-11,Phresh Out The Runway,out-the-runway
1042,0.564,0.71,11,0.0461,0.00125,0.0,0.109,0.393,91.972,-4.92,0,225147,4,Rihanna,2012-12-11,Diamonds,diamonds
1043,0.717,0.697,8,0.137,0.014,0.00125,0.131,0.379,129.042,-5.771,0,205067,4,Rihanna,2012-12-11,Numb,numb
1044,0.785,0.478,2,0.0419,0.0254,0.0,0.0901,0.39,134.002,-8.735,1,161200,4,Rihanna,2012-12-11,Pour It Up,pour-it-up
1045,0.71,0.598,5,0.0319,0.508,0.0,0.0971,0.501,119.981,-7.598,0,256320,4,Rihanna,2012-12-11,Loveeeeeee Song,song
1046,0.629,0.819,0,0.25,0.229,0.00706,0.169,0.468,162.048,-6.181,1,264453,4,Rihanna,2012-12-11,Jump,jump
1047,0.668,0.64,3,0.0888,0.049,0.0,0.0675,0.259,130.004,-5.208,0,181627,4,Rihanna,2012-12-11,Right Now,right-now
1048,0.402,0.696,8,0.0448,0.0476,0.0,0.628,0.227,180.158,-4.799,0,243093,3,Rihanna,2012-12-11,What Now,what-now
1049,0.621,0.31,9,0.0283,0.945,6.12e-05,0.117,0.125,111.893,-10.164,0,240707,4,Rihanna,2012-12-11,Stay,stay
