,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,loudness,mode,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
879,0.804,0.336,6,0.882,0.991,0.00347,0.625,0.968,97.607,-16.042,1,19707,3,Eminem,1999-02-23,Bitch - Skit,bitch-skit
880,0.865,0.589,7,0.258,0.0218,4.6e-06,0.04,0.776,91.968,-4.224,1,205400,4,Eminem,1999-02-23,Role Model,role-model
881,0.303,0.376,4,0.117,0.57,0.0,0.886,0.796,131.007,-18.938,1,46533,1,Eminem,1999-02-23,Lounge - Skit,lounge-skit
882,0.754,0.631,11,0.395,0.0463,1.39e-06,0.25,0.84,190.04,-8.083,0,241600,4,Eminem,1999-02-23,My Fault,my-fault
883,0.78,0.368,5,0.897,0.984,0.0,0.689,0.185,108.112,-20.591,1,76293,5,Eminem,1999-02-23,Ken Kaniff - Skit,ken-skit
884,0.887,0.758,1,0.214,0.0254,0.000521,0.0887,0.652,105.118,-6.43,1,219240,4,Eminem,1999-02-23,Cum On Everybody,cum-on-everybody
885,0.859,0.642,6,0.13,0.096,0.00927,0.21,0.353,92.055,-3.068,1,214093,4,Eminem,1999-02-23,Rock Bottom,rock-bottom
886,0.539,0.931,4,0.262,0.000713,0.0,0.204,0.685,85.571,-1.803,0,242573,4,Eminem,1999-02-23,Just Don't Give A Fuck,just-give-a-fuck
887,0.474,0.425,1,0.0617,0.97,0.000207,0.738,0.857,72.08,-16.66,0,34600,3,Eminem,1999-02-23,Soap - Skit,soap-skit
888,0.861,0.731,8,0.243,0.00324,0.0,0.0807,0.36,95.919,-5.814,0,265333,4,Eminem,1999-02-23,As The World Turns,as-the-world-turns
889,0.841,0.718,6,0.277,0.0315,1.92e-06,0.122,0.728,92.879,-7.098,0,211960,4,Eminem,1999-02-23,I'm Shady,shady
890,0.664,0.903,11,0.473,0.0328,0.0,0.863,0.608,94.667,-4.449,0,253067,4,Eminem,1999-02-23,Bad Meets Evil,bad-meets-evil
891,0.693,0.856,4,0.378,0.107,0.0,0.355,0.607,89.899,-4.045,0,252707,4,Eminem,1999-02-23,Still Don't Give A Fuck,still-give-a-fuck
892,0.645,0.224,6,0.862,0.284,0.0,0.131,0.962,149.268,-24.828,1,33227,4,Eminem,1999-02-23,Public Service Announcement - Album Version (Edited),public-service-announcement-album-version
893,0.823,0.744,0,0.355,0.0669,0.0,0.103,0.798,85.483,-6.665,1,268440,4,Eminem,1999-02-23,My Name Is,my-name-is
894,0.788,0.739,4,0.3,0.0386,0.0,0.334,0.551,91.026,-5.207,0,199333,4,Eminem,1999-02-23,Guilty Conscience,guilty-conscience
895,0.868,0.674,2,0.164,0.0106,0.0,0.0627,0.818,94.987,-5.766,1,226360,4,Eminem,1999-02-23,Brain Damage,brain-damage
896,0.712,0.27,8,0.895,0.985,5.63e-06,0.859,0.857,130.005,-19.087,1,15840,4,Eminem,1999-02-23,Paul - Skit,paul-skit
897,0.787,0.605,7,0.232,0.000468,2.45e-05,0.102,0.27,168.222,-5.007,0,245493,3,Eminem,1999-02-23,If I Had,if-i-had
898,0.71,0.918,9,0.515,0.127,0.000343,0.302,0.737,184.027,-6.363,0,316440,4,Eminem,1999-02-23,'97 Bonnie & Clyde,bonnie-clyde
899,0.765,0.381,6,0.873,0.991,0.0195,0.609,0.963,75.723,-13.455,1,19800,1,Eminem,1999-02-23,Bitch - Skit,bitch-skit
900,0.853,0.6,2,0.255,0.0204,7.99e-06,0.0983,0.824,91.911,-4.311,1,210400,4,Eminem,1999-02-23,Role Model,role-model
901,0.263,0.432,4,0.107,0.622,0.0,0.89,0.813,92.199,-16.876,1,46533,1,Eminem,1999-02-23,Lounge - Skit,lounge-skit
902,0.76,0.72,0,0.393,0.0402,0.0,0.369,0.881,190.013,-5.876,1,241600,4,Eminem,1999-02-23,My Fault,my-fault
903,0.718,0.384,5,0.91,0.983,0.0,0.769,0.154,88.903,-19.345,1,76227,4,Eminem,1999-02-23,Ken Kaniff,ken
904,0.868,0.812,11,0.227,0.0295,6.75e-05,0.0981,0.653,105.105,-5.174,0,219267,4,Eminem,1999-02-23,Come On Everybody,come-on-everybody
905,0.857,0.636,10,0.129,0.0803,0.0085,0.199,0.346,92.059,-3.655,0,214107,4,Eminem,1999-02-23,Rock Bottom,rock-bottom
906,0.577,0.908,4,0.272,0.00114,0.0,0.266,0.689,85.613,-2.914,0,226733,4,Eminem,1999-02-23,Just Don't Give a F**,just-give-a
907,0.417,0.574,1,0.0636,0.978,0.00232,0.776,0.798,73.629,-11.033,0,34773,3,Eminem,1999-02-23,Soap - Skit,soap-skit
908,0.82,0.827,1,0.313,0.00721,0.0,0.0877,0.456,95.776,-2.943,0,265360,4,Eminem,1999-02-23,As The World Turns,as-the-world-turns
909,0.818,0.817,11,0.303,0.0381,0.0,0.105,0.743,92.792,-4.551,0,211907,4,Eminem,1999-02-23,I'm Shady,shady
910,0.514,0.94,11,0.671,0.0723,0.0,0.939,0.663,189.482,-2.396,0,252533,4,Eminem,1999-02-23,Bad Meets Evil,bad-meets-evil
911,0.635,0.893,4,0.412,0.155,0.0,0.364,0.665,89.829,-2.914,0,250360,4,Eminem,1999-02-23,Still Don't Give,still-give
912,0.585,0.714,1,0.116,0.25,0.0,0.0556,0.227,103.051,-4.117,0,258680,5,Eminem,2021-10-05,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",last-one-standing-polo-from-let-there-be-carnage
913,0.763,0.827,7,0.244,0.0232,0.0,0.266,0.71,135.986,-3.927,1,261603,4,Eminem,2021-10-05,Venom - Remix,venom-remix
914,0.55,0.697,1,0.11,0.216,0.0,0.0624,0.232,154.976,-4.09,0,258475,4,Eminem,2021-10-05,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",last-one-standing-polo-from-let-there-be-carnage
915,0.765,0.823,7,0.226,0.0198,0.0,0.323,0.738,135.985,-3.891,1,261603,4,Eminem,2021-10-05,Venom - Remix,venom-remix
916,0.664,0.692,1,0.127,0.237,0.0,0.0798,0.233,154.924,-4.128,0,257369,4,Eminem,2021-09-30,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",last-one-standing-polo-from-let-there-be-carnage
917,0.924,0.73,11,0.274,0.0525,0.0,0.113,0.848,99.01,-6.125,0,236666,4,Eminem,2021-05-28,Killer (feat. Jack Harlow & Cordae) - Remix,killer-jack-harlow-remix
918,0.88,0.787,8,0.118,0.226,0.0,0.12,0.588,113.018,-5.189,1,264834,4,Eminem,2020-07-10,The Adventures of Moon Man & Slim Shady (with Eminem),the-adventures-of-moon-man-slim-shady
919,0.879,0.794,8,0.116,0.21,0.0,0.114,0.6,112.999,-5.192,1,265653,4,Eminem,2020-07-10,The Adventures of Moon Man & Slim Shady (with Eminem),the-adventures-of-moon-man-slim-shady
920,0.499,0.462,0,0.0312,0.801,0.0,0.0946,0.599,127.698,-5.308,1,157710,4,Ariana Grande,2021-02-19,shut up,shut-up
921,0.83,0.585,0,0.094,0.237,0.0,0.248,0.485,109.978,-6.476,1,173711,4,Ariana Grande,2021-02-19,34+35,
922,0.789,0.742,10,0.0652,0.0681,0.0,0.166,0.661,116.965,-5.664,0,167990,4,Ariana Grande,2021-02-19,motive (with Doja Cat),motive
923,0.719,0.607,8,0.165,0.08,0.0,0.125,0.464,128.006,-5.156,1,149900,4,Ariana Grande,2021-02-19,just like magic,just-like-magic
924,0.411,0.522,0,0.0981,0.519,0.0,0.398,0.382,88.332,-7.295,1,239949,1,Ariana Grande,2021-02-19,off the table (with The Weeknd),off-the-table-the
925,0.739,0.516,0,0.0539,0.67,0.0,0.151,0.434,120.109,-7.154,1,183874,4,Ariana Grande,2021-02-19,six thirty,six-thirty
926,0.552,0.599,1,0.0404,0.0703,0.0,0.0986,0.0916,161.884,-5.75,0,208457,4,Ariana Grande,2021-02-19,safety net (feat. Ty Dolla $ign),safety-net-ty
927,0.686,0.526,0,0.0374,0.0815,7.75e-06,0.144,0.372,92.013,-6.842,1,158436,4,Ariana Grande,2021-02-19,my hair,my-hair
928,0.772,0.506,6,0.139,0.0814,1.1e-05,0.182,0.456,127.894,-6.558,0,200733,4,Ariana Grande,2021-02-19,nasty,nasty
929,0.688,0.455,11,0.199,0.186,0.0,0.0794,0.557,87.865,-8.632,0,132279,4,Ariana Grande,2021-02-19,west side,west-side
930,0.688,0.573,10,0.208,0.0686,0.0,0.0749,0.553,110.034,-5.03,0,179861,4,Ariana Grande,2021-02-19,love language,love-language
931,0.737,0.802,0,0.0878,0.468,0.0,0.0931,0.682,144.015,-4.771,1,172325,4,Ariana Grande,2021-02-19,positions,positions
932,0.624,0.672,0,0.106,0.0967,0.0,0.155,0.26,159.852,-5.334,1,146959,4,Ariana Grande,2021-02-19,obvious,obvious
933,0.487,0.534,0,0.0555,0.36,0.0,0.1,0.173,131.798,-5.664,0,201882,4,Ariana Grande,2021-02-19,pov,
934,0.639,0.544,5,0.0383,0.175,2.44e-05,0.14,0.179,118.158,-9.5,0,76742,4,Ariana Grande,2021-02-19,someone like u - interlude,someone-like-u-interlude
935,0.698,0.708,9,0.0454,0.0251,0.0,0.124,0.322,115.036,-4.943,0,122174,4,Ariana Grande,2021-02-19,test drive,test-drive
936,0.659,0.662,5,0.434,0.211,0.0,0.228,0.704,109.957,-5.768,1,182438,4,Ariana Grande,2021-02-19,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",remix-megan-thee-remix
937,0.726,0.667,5,0.0617,0.37,0.0,0.118,0.434,100.053,-5.956,0,124282,4,Ariana Grande,2021-02-19,worst behavior,worst-behavior
938,0.734,0.475,9,0.0403,0.317,1.41e-06,0.113,0.217,134.119,-7.77,1,129080,4,Ariana Grande,2021-02-19,main thing,main-thing
939,0.54,0.434,0,0.0308,0.765,0.0,0.083,0.62,127.738,-5.229,1,157710,4,Ariana Grande,2021-02-19,shut up,shut-up
940,0.822,0.577,5,0.0693,0.264,0.0,0.265,0.496,110.005,-6.449,1,173711,4,Ariana Grande,2021-02-19,34+35,
941,0.793,0.751,10,0.0795,0.0752,0.0,0.173,0.646,116.966,-5.67,0,167990,4,Ariana Grande,2021-02-19,motive (with Doja Cat),motive
942,0.69,0.605,8,0.206,0.114,0.0,0.122,0.437,128.03,-5.108,1,149900,4,Ariana Grande,2021-02-19,just like magic,just-like-magic
943,0.555,0.523,0,0.0666,0.513,0.0,0.402,0.389,100.57,-7.289,1,239949,4,Ariana Grande,2021-02-19,off the table (with The Weeknd),off-the-table-the
944,0.744,0.516,0,0.0481,0.615,0.0,0.147,0.416,120.057,-7.179,1,183874,4,Ariana Grande,2021-02-19,six thirty,six-thirty
945,0.552,0.596,1,0.0405,0.0683,0.0,0.0976,0.094,161.881,-5.743,0,208457,4,Ariana Grande,2021-02-19,safety net (feat. Ty Dolla $ign),safety-net-ty
946,0.686,0.529,0,0.0377,0.0812,1.1e-05,0.144,0.345,91.991,-6.841,1,158436,4,Ariana Grande,2021-02-19,my hair,my-hair
947,0.77,0.512,6,0.121,0.0922,2.31e-05,0.198,0.53,127.883,-6.575,0,200733,4,Ariana Grande,2021-02-19,nasty,nasty
948,0.696,0.46,11,0.186,0.193,0.0,0.0796,0.588,87.863,-8.609,0,132279,4,Ariana Grande,2021-02-19,west side,west-side
949,0.694,0.566,10,0.238,0.0626,0.0,0.0748,0.562,110.06,-5.026,0,179861,4,Ariana Grande,2021-02-19,love language,love-language
950,0.735,0.805,5,0.0888,0.468,0.0,0.094,0.617,144.02,-4.821,1,172325,4,Ariana Grande,2021-02-19,positions,positions
951,0.702,0.623,0,0.0582,0.0889,0.0,0.149,0.272,79.953,-5.369,1,146959,4,Ariana Grande,2021-02-19,obvious,obvious
952,0.474,0.533,0,0.0559,0.36,0.0,0.101,0.165,131.762,-5.648,0,201882,4,Ariana Grande,2021-02-19,pov,
953,0.638,0.544,8,0.036,0.19,2.37e-05,0.136,0.188,118.04,-9.499,1,76742,4,Ariana Grande,2021-02-19,someone like u - interlude,someone-like-u-interlude
954,0.695,0.707,9,0.0461,0.0251,0.0,0.124,0.322,115.01,-4.943,0,122174,4,Ariana Grande,2021-02-19,test drive,test-drive
955,0.884,0.639,5,0.296,0.217,0.0,0.255,0.702,109.945,-5.78,1,182438,4,Ariana Grande,2021-02-19,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",remix-megan-thee-remix
956,0.727,0.65,5,0.112,0.365,0.0,0.117,0.489,100.029,-5.991,0,124282,4,Ariana Grande,2021-02-19,worst behavior,worst-behavior
957,0.734,0.472,9,0.0401,0.32,1.11e-06,0.112,0.235,134.109,-7.782,1,129080,4,Ariana Grande,2021-02-19,main thing,main-thing
958,0.499,0.462,0,0.0312,0.801,0.0,0.0946,0.599,127.698,-5.308,1,157710,4,Ariana Grande,2020-10-30,shut up,shut-up
959,0.83,0.585,0,0.094,0.237,0.0,0.248,0.485,109.978,-6.476,1,173711,4,Ariana Grande,2020-10-30,34+35,
960,0.789,0.742,10,0.0652,0.0681,0.0,0.166,0.661,116.965,-5.664,0,167990,4,Ariana Grande,2020-10-30,motive (with Doja Cat),motive
961,0.719,0.607,8,0.165,0.08,0.0,0.125,0.464,128.006,-5.156,1,149900,4,Ariana Grande,2020-10-30,just like magic,just-like-magic
962,0.411,0.522,0,0.0981,0.519,0.0,0.398,0.382,88.332,-7.295,1,239949,1,Ariana Grande,2020-10-30,off the table (with The Weeknd),off-the-table-the
963,0.739,0.516,0,0.0539,0.67,0.0,0.151,0.434,120.109,-7.154,1,183874,4,Ariana Grande,2020-10-30,six thirty,six-thirty
964,0.552,0.599,1,0.0404,0.0703,0.0,0.0986,0.0916,161.884,-5.75,0,208457,4,Ariana Grande,2020-10-30,safety net (feat. Ty Dolla $ign),safety-net-ty
965,0.686,0.526,0,0.0374,0.0815,7.75e-06,0.144,0.372,92.013,-6.842,1,158436,4,Ariana Grande,2020-10-30,my hair,my-hair
966,0.772,0.506,6,0.139,0.0814,1.1e-05,0.182,0.456,127.894,-6.558,0,200733,4,Ariana Grande,2020-10-30,nasty,nasty
967,0.688,0.455,11,0.199,0.186,0.0,0.0794,0.557,87.865,-8.632,0,132279,4,Ariana Grande,2020-10-30,west side,west-side
968,0.688,0.573,10,0.208,0.0686,0.0,0.0749,0.553,110.034,-5.03,0,179861,4,Ariana Grande,2020-10-30,love language,love-language
969,0.737,0.802,0,0.0878,0.468,0.0,0.0931,0.682,144.015,-4.771,1,172325,4,Ariana Grande,2020-10-30,positions,positions
970,0.624,0.672,0,0.106,0.0967,0.0,0.155,0.26,159.852,-5.334,1,146959,4,Ariana Grande,2020-10-30,obvious,obvious
971,0.487,0.534,0,0.0555,0.36,0.0,0.1,0.173,131.798,-5.664,0,201882,4,Ariana Grande,2020-10-30,pov,
972,0.54,0.434,0,0.0308,0.765,0.0,0.083,0.62,127.738,-5.229,1,157710,4,Ariana Grande,2020-10-30,shut up,shut-up
973,0.822,0.577,5,0.0693,0.264,0.0,0.265,0.496,110.005,-6.449,1,173711,4,Ariana Grande,2020-10-30,34+35,
974,0.793,0.751,10,0.0795,0.0752,0.0,0.173,0.646,116.966,-5.67,0,167990,4,Ariana Grande,2020-10-30,motive (with Doja Cat),motive
975,0.69,0.605,8,0.206,0.114,0.0,0.122,0.437,128.03,-5.108,1,149900,4,Ariana Grande,2020-10-30,just like magic,just-like-magic
976,0.555,0.523,0,0.0666,0.513,0.0,0.402,0.389,100.57,-7.289,1,239949,4,Ariana Grande,2020-10-30,off the table (with The Weeknd),off-the-table-the
977,0.744,0.516,0,0.0481,0.615,0.0,0.147,0.416,120.057,-7.179,1,183874,4,Ariana Grande,2020-10-30,six thirty,six-thirty
978,0.552,0.596,1,0.0405,0.0683,0.0,0.0976,0.094,161.881,-5.743,0,208457,4,Ariana Grande,2020-10-30,safety net (feat. Ty Dolla $ign),safety-net-ty
979,0.686,0.529,0,0.0377,0.0812,1.1e-05,0.144,0.345,91.991,-6.841,1,158436,4,Ariana Grande,2020-10-30,my hair,my-hair
980,0.77,0.512,6,0.121,0.0922,2.31e-05,0.198,0.53,127.883,-6.575,0,200733,4,Ariana Grande,2020-10-30,nasty,nasty
981,0.696,0.46,11,0.186,0.193,0.0,0.0796,0.588,87.863,-8.609,0,132279,4,Ariana Grande,2020-10-30,west side,west-side
982,0.694,0.566,10,0.238,0.0626,0.0,0.0748,0.562,110.06,-5.026,0,179861,4,Ariana Grande,2020-10-30,love language,love-language
983,0.735,0.805,5,0.0888,0.468,0.0,0.094,0.617,144.02,-4.821,1,172325,4,Ariana Grande,2020-10-30,positions,positions
984,0.702,0.623,0,0.0582,0.0889,0.0,0.149,0.272,79.953,-5.369,1,146959,4,Ariana Grande,2020-10-30,obvious,obvious
985,0.474,0.533,0,0.0559,0.36,0.0,0.101,0.165,131.762,-5.648,0,201882,4,Ariana Grande,2020-10-30,pov,
986,0.239,0.408,6,0.06,0.884,0.0318,0.68,0.161,72.138,-13.623,1,43251,3,Ariana Grande,2019-12-23,raindrops (an angel cried) - live,raindrops-angel-live
987,0.498,0.836,10,0.0669,0.158,6.59e-06,0.971,0.279,144.882,-5.224,0,213068,4,Ariana Grande,2019-12-23,god is a woman - live,god-is-a-woman-live
988,0.674,0.816,3,0.0416,0.0392,1.56e-05,0.342,0.501,137.976,-4.387,0,212164,4,Ariana Grande,2019-12-23,bad idea - live,bad-idea-live
989,0.593,0.737,5,0.0475,0.0162,1.55e-05,0.975,0.238,84.87,-5.102,0,223872,4,Ariana Grande,2019-12-23,"break up with your girlfriend, i'm bored - live",break-up-with-your-bored-live
990,0.705,0.554,10,0.0551,0.321,9.26e-06,0.978,0.611,80.042,-9.628,0,177913,4,Ariana Grande,2019-12-23,r.e.m - live,live
991,0.713,0.707,1,0.0403,0.155,2.12e-06,0.956,0.366,112.929,-5.947,0,174604,4,Ariana Grande,2019-12-23,be alright - live,be-alright-live
992,0.655,0.7,4,0.0789,0.158,1.25e-06,0.877,0.529,119.835,-4.242,1,174000,4,Ariana Grande,2019-12-23,sweetener - live,sweetener-live
993,0.758,0.883,7,0.0608,0.0879,3.54e-05,0.24,0.736,114.021,-3.989,0,125631,4,Ariana Grande,2019-12-23,successful - live,successful-live
994,0.515,0.865,6,0.161,0.0251,5.59e-05,0.971,0.372,158.053,-4.065,0,260519,4,Ariana Grande,2019-12-23,side to side - live,side-to-side-live
995,0.443,0.739,9,0.209,0.226,0.000378,0.961,0.146,139.829,-6.509,1,226850,4,Ariana Grande,2019-12-23,7 rings - live,7-rings-live
996,0.448,0.71,1,0.0578,0.196,0.0,0.638,0.273,104.024,-5.095,0,83785,4,Ariana Grande,2019-12-23,love me harder - live,love-me-harder-live
997,0.322,0.874,8,0.2,0.0454,2.27e-06,0.945,0.171,98.089,-2.893,1,208294,4,Ariana Grande,2019-12-23,breathin - live,live
998,0.317,0.474,7,0.0661,0.699,0.0,0.945,0.318,76.592,-6.314,0,174295,4,Ariana Grande,2019-12-23,needy - live,needy-live
999,0.395,0.735,9,0.226,0.109,1.66e-06,0.353,0.177,83.143,-4.559,1,205586,4,Ariana Grande,2019-12-23,fake smile - live,fake-smile-live
1000,0.717,0.768,7,0.137,0.145,4.3e-06,0.0741,0.472,104.973,-4.554,1,138359,3,Ariana Grande,2019-12-23,make up - live,make-up-live
1001,0.613,0.802,7,0.171,0.0407,0.0,0.92,0.271,79.514,-4.473,1,99405,4,Ariana Grande,2019-12-23,right there - live,right-there-live
1002,0.767,0.92,1,0.0997,0.0673,1.96e-06,0.375,0.598,104.9,-3.445,1,81401,4,Ariana Grande,2019-12-23,you'll never know - live,never-know-live
1003,0.743,0.85,11,0.0595,0.0501,0.0,0.942,0.657,98.026,-4.686,1,134875,4,Ariana Grande,2019-12-23,break your heart right back - live,break-your-heart-right-back-live
1004,0.648,0.621,6,0.179,0.207,2.73e-05,0.918,0.371,76.002,-5.831,1,185000,4,Ariana Grande,2019-12-23,nasa - live,live
1005,0.358,0.639,7,0.0382,0.257,0.0,0.964,0.314,103.289,-4.938,1,203337,3,Ariana Grande,2019-12-23,tattooed heart - live,tattooed-heart-live
1006,0.615,0.945,9,0.259,0.273,0.0,0.962,0.45,101.502,-5.607,0,162876,4,Ariana Grande,2019-12-23,only 1 - live,only-1-live
1007,0.603,0.611,1,0.0322,0.158,0.0,0.944,0.158,111.02,-4.177,1,188787,4,Ariana Grande,2019-12-23,goodnight n go - live,goodnight-n-go-live
1008,0.639,0.625,7,0.0509,0.333,0.0,0.398,0.482,100.015,-4.932,1,207000,4,Ariana Grande,2019-12-23,get well soon - live,get-well-soon-live
1009,0.673,0.783,0,0.0521,0.0421,0.238,0.352,0.324,136.822,-6.997,1,150000,4,Ariana Grande,2019-12-23,in my head interlude - live,in-my-head-interlude-live
1010,0.239,0.676,10,0.0613,0.0419,6.98e-06,0.551,0.198,73.373,-4.868,0,131928,4,Ariana Grande,2019-12-23,everytime - live,live
1011,0.762,0.882,7,0.072,0.00339,0.000326,0.277,0.597,99.044,-3.814,1,130072,4,Ariana Grande,2019-12-23,the light is coming - live,the-light-is-coming-live
1012,0.59,0.871,6,0.113,0.073,0.000128,0.364,0.234,109.869,-3.665,0,179232,4,Ariana Grande,2019-12-23,into you - live,into-you-live
1013,0.479,0.591,7,0.0508,0.136,1.16e-06,0.463,0.551,102.174,-9.129,1,107322,4,Ariana Grande,2019-12-23,my heart belongs to daddy - live,my-heart-belongs-to-daddy-live
1014,0.407,0.826,4,0.0926,0.086,1.21e-06,0.979,0.277,133.942,-3.443,0,233447,3,Ariana Grande,2019-12-23,dangerous woman - live,dangerous-woman-live
1015,0.626,0.769,3,0.0513,0.00926,0.00097,0.95,0.255,130.044,-3.512,1,151583,4,Ariana Grande,2019-12-23,break free - live,break-free-live
1016,0.652,0.791,0,0.0655,0.467,1.45e-06,0.967,0.383,121.922,-4.623,1,233417,4,Ariana Grande,2019-12-23,no tears left to cry - live,no-tears-left-to-cry-live
1017,0.43,0.811,1,0.101,0.027,0.0034,0.95,0.223,107.036,-5.511,1,389728,4,Ariana Grande,2019-12-23,"thank u, next - live",thank-next-live
1018,0.729,0.475,8,0.0364,0.378,0.0,0.12,0.371,62.52,-4.985,1,212267,3,Ariana Grande,2019-02-08,imagine,imagine
1019,0.647,0.309,7,0.0366,0.78,7.41e-06,0.202,0.195,87.045,-7.948,0,171573,4,Ariana Grande,2019-02-08,needy,needy
1020,0.747,0.458,6,0.303,0.451,0.0,0.252,0.47,75.029,-6.891,1,182000,4,Ariana Grande,2019-02-08,NASA,nasa
1021,0.758,0.665,2,0.0774,0.0815,0.000157,0.216,0.643,151.976,-5.188,0,216893,4,Ariana Grande,2019-02-08,bloodline,bloodline
1022,0.45,0.619,9,0.372,0.329,0.0,0.319,0.427,83.3,-7.412,1,208880,4,Ariana Grande,2019-02-08,fake smile,fake-smile
1023,0.847,0.579,1,0.0719,0.0268,0.0545,0.102,0.569,137.998,-5.314,1,267107,4,Ariana Grande,2019-02-08,bad idea,bad-idea
1024,0.671,0.714,7,0.21,0.0844,1.48e-06,0.0568,0.477,105.137,-5.373,1,140693,3,Ariana Grande,2019-02-08,make up,make-up
1025,0.287,0.364,9,0.0306,0.418,1.8e-05,0.185,0.11,103.777,-8.295,1,271467,4,Ariana Grande,2019-02-08,ghostin,
1026,0.662,0.6,0,0.0703,0.173,0.000137,0.109,0.331,134.979,-6.402,1,222947,4,Ariana Grande,2019-02-08,in my head,in-my-head
1027,0.778,0.317,1,0.334,0.592,0.0,0.0881,0.327,140.048,-10.732,0,178627,4,Ariana Grande,2019-02-08,7 rings,7-rings
1028,0.717,0.653,1,0.0658,0.229,0.0,0.101,0.412,106.966,-5.634,1,207320,4,Ariana Grande,2019-02-08,"thank u, next",thank-next
1029,0.726,0.554,5,0.0917,0.0421,0.0,0.106,0.335,169.999,-5.29,0,190440,4,Ariana Grande,2019-02-08,"break up with your girlfriend, i'm bored",break-up-with-your-bored
1030,0.336,0.231,1,0.0497,0.942,0.0,0.188,0.429,168.685,-6.217,1,37640,5,Ariana Grande,2018-08-17,raindrops (an angel cried),raindrops-angel
1031,0.795,0.759,6,0.0528,0.0793,0.0,0.0805,0.855,110.021,-6.348,1,196360,4,Ariana Grande,2018-08-17,blazed (feat. Pharrell Williams),blazed
1032,0.877,0.547,7,0.18,0.0122,1.51e-05,0.028,0.687,99.034,-5.705,1,228373,4,Ariana Grande,2018-08-17,the light is coming (feat. Nicki Minaj),the-light-is-coming
1033,0.831,0.485,10,0.15,0.375,1.47e-05,0.118,0.622,80.022,-6.677,0,245667,4,Ariana Grande,2018-08-17,R.E.M,
1034,0.602,0.658,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,-5.934,1,197547,4,Ariana Grande,2018-08-17,God is a woman,god-is-a-woman
1035,0.721,0.459,4,0.032,0.248,0.0,0.212,0.46,119.914,-6.408,1,208493,4,Ariana Grande,2018-08-17,sweetener,sweetener
1036,0.847,0.603,0,0.0397,0.107,7.4e-06,0.106,0.735,114.045,-4.607,0,227387,4,Ariana Grande,2018-08-17,successful,successful
1037,0.71,0.614,10,0.0431,0.186,0.0,0.0974,0.658,148.152,-6.757,0,172107,4,Ariana Grande,2018-08-17,everytime,
1038,0.568,0.656,8,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,-5.413,1,198160,4,Ariana Grande,2018-08-17,breathin,
1039,0.699,0.713,9,0.0594,0.04,3.11e-06,0.294,0.354,121.993,-5.507,0,205920,4,Ariana Grande,2018-08-17,no tears left to cry,no-tears-left-to-cry
1040,0.761,0.818,6,0.0978,0.058,0.0,0.11,0.348,110.99,-5.238,0,177533,4,Ariana Grande,2018-08-17,borderline (feat. Missy Elliott),borderline-missy
1041,0.597,0.524,11,0.0537,0.216,0.0,0.112,0.0549,92.568,-7.247,1,171333,4,Ariana Grande,2018-08-17,better off,better-off
1042,0.708,0.454,1,0.0395,0.0217,0.0,0.073,0.24,110.963,-7.07,1,189507,4,Ariana Grande,2018-08-17,goodnight n go,goodnight-n-go
1043,0.652,0.31,4,0.0509,0.43,1.16e-05,0.182,0.304,119.913,-10.212,1,73813,4,Ariana Grande,2018-08-17,pete davidson,
1044,0.604,0.449,9,0.0353,0.657,0.0,0.0932,0.528,100.355,-6.564,0,322027,4,Ariana Grande,2018-08-17,get well soon,get-well-soon
1045,0.336,0.231,1,0.0493,0.943,0.0,0.183,0.431,168.724,-6.217,1,37640,5,Ariana Grande,2018-08-17,raindrops (an angel cried),raindrops-angel
1046,0.794,0.759,6,0.0534,0.0793,0.0,0.0804,0.854,110.024,-6.347,1,196360,4,Ariana Grande,2018-08-17,blazed (feat. Pharrell Williams),blazed
1047,0.876,0.55,6,0.161,0.0126,2.84e-05,0.0272,0.702,99.046,-5.707,0,228373,4,Ariana Grande,2018-08-17,the light is coming (feat. Nicki Minaj),the-light-is-coming
1048,0.831,0.485,10,0.151,0.391,1.92e-05,0.12,0.627,80.02,-6.677,0,245667,4,Ariana Grande,2018-08-17,R.E.M,
1049,0.602,0.658,1,0.055,0.0233,5.78e-05,0.229,0.28,145.084,-5.947,1,197547,4,Ariana Grande,2018-08-17,God is a woman,god-is-a-woman
1050,0.722,0.461,4,0.0319,0.256,0.0,0.214,0.464,119.91,-6.428,1,208493,4,Ariana Grande,2018-08-17,sweetener,sweetener
1051,0.848,0.601,0,0.0399,0.107,7.75e-06,0.108,0.737,114.045,-4.606,0,227387,4,Ariana Grande,2018-08-17,successful,successful
1052,0.711,0.612,10,0.0437,0.191,0.0,0.0974,0.658,148.157,-6.757,0,172107,4,Ariana Grande,2018-08-17,everytime,
1053,0.378,0.646,8,0.0594,0.0232,1.04e-05,0.0941,0.417,100.072,-5.411,1,198160,4,Ariana Grande,2018-08-17,breathin,
